Date,ID,Case Number,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2014-12-21 02:00:00,9899924.0,HX550437,061XX S ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0.0,0.0,825.0,8.0,15.0,66.0,05,1160132.0,1863903.0,2014.0,12/28/2014 12:47:37 PM,41.782252552,-87.688458256,"(41.782252552, -87.688458256)"
2014-12-21 02:30:00,9899459.0,HX550089,010XX W 14TH ST,0460,BATTERY,SIMPLE,RESIDENCE,0.0,0.0,1232.0,12.0,25.0,28.0,08B,1169509.0,1893604.0,2014.0,12/28/2014 12:47:37 PM,41.863556937,-87.653217592,"(41.863556937, -87.653217592)"
2014-12-21 03:00:00,9899486.0,HX550112,006XX N DEARBORN ST,0460,BATTERY,SIMPLE,OTHER,0.0,0.0,1832.0,18.0,42.0,8.0,08B,1175786.0,1904527.0,2014.0,12/28/2014 12:47:37 PM,41.893391532,-87.629846693,"(41.893391532, -87.629846693)"
2014-12-21 03:30:00,9899509.0,HX550108,058XX N MANTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0.0,0.0,1622.0,16.0,45.0,11.0,08B,1137199.0,1938540.0,2014.0,12/28/2014 12:47:37 PM,41.987507479,-87.770744441,"(41.987507479, -87.770744441)"
2014-12-21 04:00:00,9899710.0,HX550192,061XX S PAULINA ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,STREET,0.0,0.0,714.0,7.0,15.0,67.0,03,1166018.0,1864187.0,2014.0,12/28/2014 12:47:37 PM,41.782908722,-87.666870427,"(41.782908722, -87.666870427)"
2014-12-21 04:30:00,9899625.0,HX550245,041XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0.0,0.0,1115.0,11.0,28.0,26.0,07,1148805.0,1899299.0,2014.0,12/28/2014 12:47:37 PM,41.879609619,-87.729073819,"(41.879609619, -87.729073819)"
2014-12-21 05:00:00,9901249.0,HX551635,018XX N WINNEBAGO AVE,0810,THEFT,OVER $500,STREET,0.0,0.0,1434.0,14.0,1.0,22.0,06,1160634.0,1912127.0,2014.0,12/28/2014 12:47:37 PM,41.914573949,-87.685283559,"(41.914573949, -87.685283559)"
2014-12-21 05:30:00,9899601.0,HX550133,039XX S KEDZIE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,GAS STATION,0.0,0.0,921.0,9.0,14.0,58.0,04B,1155696.0,1878068.0,2014.0,12/28/2014 12:47:37 PM,41.821213406,-87.704341954,"(41.821213406, -87.704341954)"
2014-12-21 06:00:00,9899568.0,HX550156,039XX S LAKE SHORE DR SB,0820,THEFT,$500 AND UNDER,LAKEFRONT/WATERFRONT/RIVERBANK,0.0,0.0,212.0,2.0,4.0,36.0,06,1183864.0,1879980.0,2014.0,12/28/2014 12:47:37 PM,41.82584774,-87.600948568,"(41.82584774, -87.600948568)"
2014-12-21 06:30:00,9900905.0,HX551076,069XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0.0,0.0,735.0,7.0,17.0,67.0,05,1166844.0,1858528.0,2014.0,12/28/2014 12:47:37 PM,41.767362091,-87.664003528,"(41.767362091, -87.664003528)"
2014-12-21 07:00:00,9900122.0,HX550780,013XX W 76TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0.0,1.0,612.0,6.0,17.0,71.0,26,1168378.0,1854318.0,2014.0,12/28/2014 12:47:37 PM,41.7557764,-87.658501819,"(41.7557764, -87.658501819)"
2014-12-21 07:30:00,9899543.0,HX550160,085XX S THROOP ST,0560,ASSAULT,SIMPLE,RESIDENCE,0.0,1.0,613.0,6.0,21.0,71.0,08A,1169115.0,1847973.0,2014.0,12/28/2014 12:47:37 PM,41.738348953,-87.655983933,"(41.738348953, -87.655983933)"
2014-12-21 08:00:00,9901438.0,HX551790,015XX S KENNETH AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0.0,0.0,1012.0,10.0,24.0,29.0,05,1146937.0,1891901.0,2014.0,12/28/2014 12:47:37 PM,41.859344494,-87.736121895,"(41.859344494, -87.736121895)"
2014-12-21 08:30:00,9899734.0,HX550181,015XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0.0,1.0,1021.0,10.0,24.0,29.0,08B,1154238.0,1892444.0,2014.0,12/28/2014 12:47:37 PM,41.860692062,-87.709307501,"(41.860692062, -87.709307501)"
2014-12-21 09:00:00,9906697.0,HX557417,009XX W 63RD PKWY,0890,THEFT,FROM BUILDING,APARTMENT,0.0,0.0,712.0,7.0,16.0,68.0,06,1171309.0,1863726.0,2014.0,12/30/2014 12:40:40 PM,41.781529511,-87.647485471,"(41.781529511, -87.647485471)"
2014-12-21 09:30:00,9899845.0,HX550516,003XX W 64TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,HOSPITAL BUILDING/GROUNDS,0.0,1.0,722.0,7.0,20.0,68.0,26,1175121.0,1862548.0,2014.0,12/28/2014 12:47:37 PM,41.778212667,-87.633544995,"(41.778212667, -87.633544995)"
2014-12-21 10:00:00,9899690.0,HX550260,055XX W CONGRESS PKWY,0460,BATTERY,SIMPLE,OTHER,1.0,0.0,1522.0,15.0,29.0,25.0,08B,1139525.0,1897095.0,2014.0,12/28/2014 12:47:37 PM,41.873735791,-87.763202824,"(41.873735791, -87.763202824)"
2014-12-21 10:30:00,9899777.0,HX550285,006XX E 75TH ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,0.0,0.0,323.0,3.0,6.0,69.0,08A,1182158.0,1855476.0,2014.0,12/28/2014 12:47:37 PM,41.758646361,-87.607965923,"(41.758646361, -87.607965923)"
2014-12-21 11:00:00,9899952.0,HX550314,007XX E 92ND PL,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,0.0,0.0,633.0,6.0,9.0,44.0,04B,1182813.0,1843763.0,2014.0,12/28/2014 12:47:37 PM,41.72648942,-87.60592828,"(41.72648942, -87.60592828)"
2014-12-21 11:30:00,9899801.0,HX550385,121XX S HARVARD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,0.0,0.0,523.0,5.0,34.0,53.0,11,1176101.0,1824479.0,2014.0,12/28/2014 12:47:37 PM,41.673724333,-87.631090825,"(41.673724333, -87.631090825)"
2014-12-21 12:00:00,9900200.0,HX550964,009XX E HYDE PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,233.0,2.0,4.0,41.0,14,1183504.0,1871356.0,2014.0,12/28/2014 12:47:37 PM,41.802191262,-87.602538373,"(41.802191262, -87.602538373)"
2014-12-21 12:30:00,9901611.0,HX552186,051XX W PENSACOLA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,0.0,1.0,1624.0,16.0,45.0,15.0,20,1141110.0,1928471.0,2014.0,12/28/2014 12:47:37 PM,41.959805922,-87.756608714,"(41.959805922, -87.756608714)"
2014-12-21 13:00:00,9903545.0,HX553672,002XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER RAILROAD PROP / TRAIN DEPOT,0.0,0.0,121.0,1.0,2.0,28.0,11,1173221.0,1899097.0,2014.0,12/28/2014 12:47:37 PM,41.878548603,-87.639428189,"(41.878548603, -87.639428189)"
2014-12-21 13:30:00,9903050.0,HX553213,076XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,611.0,6.0,17.0,71.0,05,1166372.0,1854240.0,2014.0,12/28/2014 12:47:37 PM,41.755605302,-87.66585557,"(41.755605302, -87.66585557)"
2014-12-21 14:00:00,9902757.0,HX553034,025XX N LUNA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0.0,0.0,2515.0,25.0,30.0,19.0,26,1138908.0,1916375.0,2014.0,12/28/2014 12:47:37 PM,41.926653668,-87.764999237,"(41.926653668, -87.764999237)"
2014-12-21 14:30:00,9900288.0,HX551021,101XX S NORMAL AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,0.0,0.0,2232.0,22.0,9.0,73.0,02,1174708.0,1837895.0,2014.0,12/28/2014 12:47:37 PM,41.710570919,-87.635791693,"(41.710570919, -87.635791693)"
2014-12-21 15:00:00,9912806.0,HY101638,122XX S MORGAN ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,0.0,1.0,524.0,5.0,34.0,53.0,02,1171838.0,1823634.0,2014.0,01/06/2015 12:40:42 PM,41.671499789,-87.646718465,"(41.671499789, -87.646718465)"
2014-12-21 15:30:00,9900116.0,HX550836,029XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,1124.0,11.0,2.0,27.0,06,1156922.0,1898513.0,2014.0,12/28/2014 12:47:37 PM,41.877292067,-87.699290568,"(41.877292067, -87.699290568)"
2014-12-21 16:00:00,9901136.0,HX551508,103XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,512.0,5.0,9.0,49.0,14,1181116.0,1836354.0,2014.0,12/28/2014 12:47:37 PM,41.706197369,-87.612371766,"(41.706197369, -87.612371766)"
2014-12-21 16:30:00,9899975.0,HX550606,040XX W 115TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0.0,1.0,2211.0,22.0,19.0,74.0,08B,1151173.0,1828048.0,2014.0,12/28/2014 12:47:37 PM,41.684039675,-87.722238102,"(41.684039675, -87.722238102)"
2014-12-21 17:00:00,9901232.0,HX551634,012XX W ROSCOE ST,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,1924.0,19.0,44.0,6.0,06,1167202.0,1922668.0,2014.0,12/28/2014 12:47:37 PM,41.943360294,-87.660850012,"(41.943360294, -87.660850012)"
2014-12-21 17:30:00,9899958.0,HX550668,005XX N CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,1122.0,11.0,27.0,23.0,07,1152239.0,1903711.0,2014.0,12/28/2014 12:47:37 PM,41.891649567,-87.71634811,"(41.891649567, -87.71634811)"
2014-12-21 18:00:00,9901298.0,HX551531,050XX W GUNNISON ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,0.0,0.0,1623.0,16.0,45.0,11.0,06,1141626.0,1931813.0,2014.0,12/28/2014 12:47:37 PM,41.968967109,-87.754628653,"(41.968967109, -87.754628653)"
2014-12-21 18:30:00,9900175.0,HX550732,108XX S AVENUE B,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,0.0,0.0,432.0,4.0,10.0,52.0,26,1204747.0,1833892.0,2014.0,12/28/2014 12:47:37 PM,41.698865967,-87.525922807,"(41.698865967, -87.525922807)"
2014-12-21 19:00:00,9903539.0,HX553549,007XX N ELIZABETH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0.0,0.0,1215.0,12.0,27.0,24.0,06,1167686.0,1904978.0,2014.0,12/28/2014 12:47:37 PM,41.894807495,-87.659581896,"(41.894807495, -87.659581896)"
2014-12-21 19:30:00,9900234.0,HX550791,008XX W EASTWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0.0,0.0,1914.0,19.0,46.0,3.0,06,1169589.0,1931129.0,2014.0,12/28/2014 12:47:37 PM,41.966525856,-87.651829319,"(41.966525856, -87.651829319)"
2014-12-21 20:00:00,9901203.0,HX551597,034XX N LAKE SHORE DR NB,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,1925.0,19.0,44.0,6.0,06,1172450.0,1923603.0,2014.0,12/28/2014 12:47:37 PM,41.945811368,-87.641533351,"(41.945811368, -87.641533351)"
2014-12-21 20:30:00,9900173.0,HX550845,095XX S UNION AVE,0460,BATTERY,SIMPLE,STREET,0.0,0.0,2223.0,22.0,21.0,73.0,08B,1173274.0,1841796.0,2014.0,12/28/2014 12:47:37 PM,41.721307582,-87.640928376,"(41.721307582, -87.640928376)"
2014-12-21 21:00:00,9900545.0,HX551108,033XX W 63RD PL,0810,THEFT,OVER $500,SPORTS ARENA/STADIUM,0.0,0.0,823.0,8.0,15.0,66.0,06,1155181.0,1862353.0,2014.0,12/28/2014 12:47:37 PM,41.778099579,-87.706651555,"(41.778099579, -87.706651555)"
2014-12-21 21:30:00,9900134.0,HX550878,042XX W WASHINGTON BLVD,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,1.0,0.0,1114.0,11.0,28.0,26.0,26,1148312.0,1900200.0,2014.0,12/28/2014 12:47:37 PM,41.882091576,-87.730860834,"(41.882091576, -87.730860834)"
2014-12-21 22:00:00,9905782.0,HX556369,042XX N KILDARE AVE,0810,THEFT,OVER $500,STREET,0.0,0.0,1722.0,17.0,38.0,16.0,06,1146870.0,1928054.0,2014.0,12/28/2014 12:47:37 PM,41.95855331,-87.735442806,"(41.95855331, -87.735442806)"
2014-12-21 22:30:00,9907162.0,HX558051,010XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,1.0,1121.0,11.0,27.0,23.0,14,1152815.0,1906598.0,2014.0,12/30/2014 12:40:40 PM,41.899560392,-87.714156196,"(41.899560392, -87.714156196)"
2014-12-21 23:00:00,9900207.0,HX550977,024XX W BALMORAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,2011.0,20.0,40.0,4.0,14,1159254.0,1935744.0,2014.0,12/28/2014 12:47:37 PM,41.979408925,-87.689701941,"(41.979408925, -87.689701941)"
2014-12-21 23:30:00,9900202.0,HX550947,035XX W 58TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,822.0,8.0,14.0,63.0,14,1153570.0,1865550.0,2014.0,12/28/2014 12:47:37 PM,41.786904695,-87.712472978,"(41.786904695, -87.712472978)"
2014-12-22 00:00:00,9900920.0,HX551431,091XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,423.0,4.0,7.0,48.0,14,1194058.0,1844616.0,2014.0,12/29/2014 01:30:34 PM,41.72856199,-87.564709525,"(41.72856199, -87.564709525)"
2014-12-22 00:30:00,9908287.0,HX559039,005XX W DICKENS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0.0,0.0,1812.0,18.0,43.0,7.0,06,1172035.0,1914262.0,2014.0,12/30/2014 12:42:11 PM,41.920188462,-87.643335055,"(41.920188462, -87.643335055)"
2014-12-22 01:00:00,9909255.0,HX559665,066XX S MARQUETTE RD,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,0.0,0.0,321.0,3.0,20.0,42.0,05,1180752.0,1861242.0,2014.0,12/31/2014 12:39:35 PM,41.774501275,-87.612941777,"(41.774501275, -87.612941777)"
2014-12-22 01:30:00,9900267.0,HX551006,104XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,1.0,512.0,5.0,34.0,49.0,14,1176845.0,1835421.0,2014.0,12/29/2014 01:30:34 PM,41.703734144,-87.628039826,"(41.703734144, -87.628039826)"
2014-12-22 02:00:00,9900295.0,HX551050,067XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,724.0,7.0,17.0,68.0,14,1170109.0,1859927.0,2014.0,12/29/2014 01:30:34 PM,41.771130776,-87.651995294,"(41.771130776, -87.651995294)"
2014-12-22 02:30:00,9900280.0,HX551025,043XX W NORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0.0,1.0,2534.0,25.0,30.0,23.0,08B,1147449.0,1910327.0,2014.0,12/29/2014 01:30:34 PM,41.909897736,-87.73376993,"(41.909897736, -87.73376993)"
2014-12-22 03:00:00,9901279.0,HX551704,091XX S PHILLIPS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0.0,1.0,423.0,4.0,7.0,48.0,26,1194058.0,1844616.0,2014.0,12/29/2014 01:30:34 PM,41.72856199,-87.564709525,"(41.72856199, -87.564709525)"
2014-12-22 03:30:00,9900273.0,HX551038,107XX S LANGLEY AVE,0580,STALKING,SIMPLE,APARTMENT,0.0,1.0,513.0,5.0,9.0,50.0,08A,1182775.0,1833958.0,2014.0,12/29/2014 01:30:34 PM,41.69958416,-87.606370718,"(41.69958416, -87.606370718)"
2014-12-22 04:00:00,9901176.0,HX551558,035XX S KOSTNER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0.0,0.0,1031.0,10.0,22.0,30.0,06,1147150.0,1881328.0,2014.0,12/29/2014 01:30:34 PM,41.830326707,-87.735610143,"(41.830326707, -87.735610143)"
2014-12-22 04:30:00,9902347.0,HX552042,006XX W 111TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,2233.0,22.0,34.0,49.0,05,1173860.0,1831305.0,2014.0,12/30/2014 12:40:40 PM,41.692505783,-87.63909177,"(41.692505783, -87.63909177)"
2014-12-22 05:00:00,9900891.0,HX551190,063XX N FAIRFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,2413.0,24.0,50.0,2.0,05,1156804.0,1942047.0,2014.0,12/29/2014 01:30:34 PM,41.996754805,-87.698540226,"(41.996754805, -87.698540226)"
2014-12-22 05:30:00,9900792.0,HX551323,074XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,333.0,3.0,5.0,43.0,06,1191808.0,1855760.0,2014.0,12/29/2014 01:30:34 PM,41.759196954,-87.572590717,"(41.759196954, -87.572590717)"
2014-12-22 06:00:00,9909672.0,HX560233,012XX W MELROSE ST,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,1924.0,19.0,44.0,6.0,06,1167429.0,1921747.0,2014.0,12/31/2014 12:39:35 PM,41.940828138,-87.660042264,"(41.940828138, -87.660042264)"
2014-12-22 06:30:00,9902789.0,HX551994,008XX W SUNNYSIDE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0.0,0.0,1914.0,19.0,46.0,3.0,06,1169698.0,1930042.0,2014.0,12/29/2014 01:30:34 PM,41.963540716,-87.651460353,"(41.963540716, -87.651460353)"
2014-12-22 07:00:00,9905390.0,HX555698,001XX N MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,1222.0,12.0,2.0,27.0,05,1157330.0,1900785.0,2014.0,12/29/2014 01:30:34 PM,41.883518374,-87.697730719,"(41.883518374, -87.697730719)"
2014-12-22 07:30:00,9903779.0,HX553926,011XX S CANAL ST,0810,THEFT,OVER $500,ATHLETIC CLUB,0.0,0.0,124.0,1.0,2.0,28.0,06,1173340.0,1895547.0,2014.0,12/29/2014 01:30:34 PM,41.868804524,-87.639096677,"(41.868804524, -87.639096677)"
2014-12-22 08:00:00,9901508.0,HX552028,043XX W SCHOOL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,1731.0,17.0,31.0,16.0,07,1146855.0,1921546.0,2014.0,12/29/2014 01:30:34 PM,41.940695106,-87.735664797,"(41.940695106, -87.735664797)"
2014-12-22 08:30:00,9900532.0,HX551154,081XX S CALIFORNIA AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,0.0,0.0,835.0,8.0,18.0,70.0,03,1159162.0,1850714.0,2014.0,12/29/2014 01:30:34 PM,41.746079875,-87.692374882,"(41.746079875, -87.692374882)"
2014-12-22 09:00:00,9900727.0,HX551196,074XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0.0,1.0,334.0,3.0,7.0,43.0,26,1195856.0,1856573.0,2014.0,12/29/2014 01:30:34 PM,41.761328694,-87.5577284,"(41.761328694, -87.5577284)"
2014-12-22 09:30:00,9900974.0,HX551379,022XX W 19TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,1234.0,12.0,25.0,31.0,05,1161513.0,1890736.0,2014.0,12/29/2014 01:30:34 PM,41.855856937,-87.682650123,"(41.855856937, -87.682650123)"
2014-12-22 10:00:00,9903790.0,HX553928,055XX N CALIFORNIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,0.0,0.0,2011.0,20.0,40.0,4.0,11,1156719.0,1936874.0,2014.0,12/29/2014 01:30:34 PM,41.982561591,-87.698993856,"(41.982561591, -87.698993856)"
2014-12-22 10:30:00,9900765.0,HX551278,042XX W NORTH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,0.0,0.0,2534.0,25.0,30.0,23.0,11,1148040.0,1910341.0,2014.0,12/29/2014 01:30:34 PM,41.909924796,-87.731598458,"(41.909924796, -87.731598458)"
2014-12-22 11:00:00,9903926.0,HX554102,021XX W 19TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,0.0,1.0,1234.0,12.0,25.0,31.0,26,1162254.0,1890758.0,2014.0,12/29/2014 01:30:34 PM,41.855901866,-87.679929674,"(41.855901866, -87.679929674)"
2014-12-22 11:30:00,9901104.0,HX551492,004XX S STATE ST,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,LIBRARY,0.0,0.0,113.0,1.0,2.0,32.0,24,1176394.0,1898485.0,2014.0,12/29/2014 01:30:34 PM,41.876798252,-87.62779619,"(41.876798252, -87.62779619)"
2014-12-22 12:00:00,9913756.0,HX559895,006XX E 62ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0.0,0.0,313.0,1.0,20.0,42.0,11,1176624.0,1892769.0,2014.0,01/04/2015 12:39:15 PM,41.861108001,-87.62712437,"(41.861108001, -87.62712437)"
2014-12-22 12:30:00,9904416.0,HX554790,054XX S EAST VIEW PARK,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0.0,0.0,234.0,2.0,5.0,41.0,06,1188892.0,1869704.0,2014.0,12/29/2014 01:30:34 PM,41.797530654,-87.582831558,"(41.797530654, -87.582831558)"
2014-12-22 13:00:00,9907978.0,HX558671,109XX S HALSTED ST,0820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,0.0,0.0,2233.0,22.0,34.0,49.0,06,1172973.0,1832194.0,2014.0,12/30/2014 12:42:11 PM,41.694964909,-87.642313109,"(41.694964909, -87.642313109)"
2014-12-22 13:30:00,9901727.0,HX551482,004XX E 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,1.0,323.0,3.0,6.0,69.0,14,1180733.0,1858012.0,2014.0,12/29/2014 01:30:34 PM,41.765638265,-87.61311058,"(41.765638265, -87.61311058)"
2014-12-22 14:00:00,9901516.0,HX552024,029XX S QUINN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,913.0,9.0,11.0,60.0,05,1170303.0,1885267.0,2014.0,12/29/2014 01:30:34 PM,41.840662212,-87.650546238,"(41.840662212, -87.650546238)"
2014-12-22 14:30:00,9901342.0,HX551767,113XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0.0,1.0,531.0,5.0,9.0,49.0,06,1179895.0,1829831.0,2014.0,12/29/2014 01:30:34 PM,41.688325318,-87.61704162,"(41.688325318, -87.61704162)"
2014-12-22 15:00:00,9902726.0,HX552947,091XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0.0,0.0,634.0,6.0,21.0,49.0,08A,1176590.0,1844438.0,2014.0,12/29/2014 01:30:34 PM,41.728483751,-87.628703357,"(41.728483751, -87.628703357)"
2014-12-22 15:30:00,9901449.0,HX551959,003XX S WABASH AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,0.0,0.0,113.0,1.0,2.0,32.0,06,1176902.0,1898733.0,2014.0,12/29/2014 01:30:34 PM,41.877467304,-87.625923487,"(41.877467304, -87.625923487)"
2014-12-22 16:00:00,9901358.0,HX551827,086XX S MAY ST,0820,THEFT,$500 AND UNDER,STREET,0.0,0.0,613.0,6.0,21.0,71.0,06,1170208.0,1847358.0,2014.0,12/29/2014 01:30:34 PM,41.736637631,-87.651997267,"(41.736637631, -87.651997267)"
2014-12-22 16:30:00,9901350.0,HX551839,023XX N CENTRAL AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,0.0,0.0,2515.0,25.0,37.0,19.0,06,1138607.0,1915332.0,2014.0,12/29/2014 01:30:34 PM,41.923797032,-87.766130645,"(41.923797032, -87.766130645)"
2014-12-22 17:00:00,9902742.0,HX553038,050XX W NEWPORT AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,0.0,0.0,1634.0,16.0,38.0,15.0,06,1142036.0,1922425.0,2014.0,12/29/2014 01:30:34 PM,41.943197998,-87.753354694,"(41.943197998, -87.753354694)"
2014-12-22 17:30:00,9901524.0,HX552066,077XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,624.0,6.0,6.0,69.0,05,1182526.0,1853849.0,2014.0,12/29/2014 01:30:34 PM,41.754173181,-87.606667609,"(41.754173181, -87.606667609)"
2014-12-22 18:00:00,9901520.0,HX551857,045XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0.0,0.0,1913.0,19.0,46.0,3.0,14,1168117.0,1930493.0,2014.0,12/29/2014 01:30:34 PM,41.964812652,-87.657260049,"(41.964812652, -87.657260049)"
2014-12-22 18:30:00,9908294.0,HX559071,023XX N GREENVIEW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,1811.0,18.0,32.0,7.0,14,1165878.0,1915714.0,2014.0,12/30/2014 12:42:11 PM,41.924306547,-87.665915342,"(41.924306547, -87.665915342)"
2014-12-22 19:00:00,9902669.0,HX552851,035XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,1732.0,17.0,30.0,21.0,14,1150398.0,1923033.0,2014.0,12/29/2014 01:30:34 PM,41.944707029,-87.722603967,"(41.944707029, -87.722603967)"
2014-12-22 19:30:00,9903277.0,HX552484,082XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0.0,1.0,631.0,6.0,8.0,44.0,08B,1183706.0,1850641.0,2014.0,12/29/2014 01:30:34 PM,41.745342663,-87.602443206,"(41.745342663, -87.602443206)"
2014-12-22 20:00:00,9902912.0,HX552086,047XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,821.0,8.0,14.0,58.0,14,1155793.0,1873247.0,2014.0,12/29/2014 01:30:34 PM,41.807981999,-87.704115607,"(41.807981999, -87.704115607)"
2014-12-22 20:30:00,9902702.0,HX552919,053XX N NEENAH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0.0,0.0,1613.0,16.0,41.0,10.0,14,1131876.0,1935001.0,2014.0,12/29/2014 01:30:34 PM,41.977890413,-87.790405558,"(41.977890413, -87.790405558)"
2014-12-22 21:00:00,9910413.0,HX560639,001XX N LOREL AVE,0810,THEFT,OVER $500,STREET,0.0,0.0,1523.0,15.0,28.0,25.0,06,1140653.0,1900475.0,2014.0,01/01/2015 12:40:33 PM,41.882990311,-87.758978246,"(41.882990311, -87.758978246)"
